dataset,budget,budget_pct,split_seed,evidence_source,source_label,progress_fraction,normalized_gap
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.40,0.153338
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.45,0.131155
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.50,0.109776
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.55,0.092978
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.60,0.078325
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.65,0.061626
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.70,0.044647
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.75,0.033143
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.80,0.022075
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.85,0.011824
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.90,0.004928
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,0.95,0.001608
Seattle,0.1,10,33,stage15_main,Stage15 main evidence,1.00,0.000000
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.00,1.000000
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.05,0.571218
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.10,0.422411
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.15,0.334643
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.20,0.273199
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.25,0.235320
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.30,0.201274
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.35,0.172157
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.40,0.146333
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.45,0.123234
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.50,0.102794
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.55,0.086218
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.60,0.068678
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.65,0.053370
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.70,0.040348
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.75,0.027826
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.80,0.017715
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.85,0.005875
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.90,0.001228
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,0.95,0.000579
Seattle,0.1,10,34,stage15_main,Stage15 main evidence,1.00,0.000000
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.00,1.000000
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.05,0.499245
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.10,0.384911
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.15,0.313622
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.20,0.263109
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.25,0.224072
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.30,0.191229
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.35,0.164198
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.40,0.141947
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.45,0.123940
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.50,0.106397
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.55,0.092430
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.60,0.078625
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.65,0.066684
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.70,0.049939
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.75,0.039144
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.80,0.029193
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.85,0.020070
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.90,0.011999
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.95,0.003371
Seattle,0.2,20,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,1.00,0.000000
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.00,1.000000
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.05,0.522330
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.10,0.385566
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.15,0.311765
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.20,0.260016
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.25,0.220976
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.30,0.190327
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.35,0.165866
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.40,0.143942
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.45,0.125444
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.50,0.108956
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.55,0.093908
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.60,0.079127
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.65,0.064962
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.70,0.051750
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.75,0.040151
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.80,0.029985
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.85,0.020698
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.90,0.009434
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.95,0.003168
Seattle,0.2,20,26,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,1.00,0.000000
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.00,1.000000
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.05,0.510554
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.10,0.384374
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.15,0.316504
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.20,0.264716
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.25,0.227376
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.30,0.192185
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.35,0.162866
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.40,0.139017
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.45,0.119752
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.50,0.102722
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.55,0.087431
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.60,0.073552
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.65,0.057608
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.70,0.045686
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.75,0.034231
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.80,0.024677
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.85,0.015691
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.90,0.007071
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.95,0.000601
Seattle,0.2,20,27,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,1.00,0.000000
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.00,1.000000
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.05,0.514372
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.10,0.386943
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.15,0.323208
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.20,0.270355
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.25,0.228245
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.30,0.193511
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.35,0.166368
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.40,0.143812
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.45,0.121698
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.50,0.104476
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.55,0.086370
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.60,0.073245
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.65,0.060438
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.70,0.048480
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.75,0.038991
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.80,0.029359
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.85,0.017365
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.90,0.009164
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.95,0.001359
Seattle,0.2,20,28,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,1.00,0.000000
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.00,1.000000
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.05,0.500803
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.10,0.376751
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.15,0.306935
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.20,0.256549
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.25,0.215615
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.30,0.185410
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.35,0.162258
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.40,0.140252
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.45,0.118018
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.50,0.100957
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.55,0.080758
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.60,0.066679
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.65,0.054121
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.70,0.042811
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.75,0.032481
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.80,0.022878
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.85,0.014157
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.90,0.005133
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.95,0.000560
Seattle,0.2,20,29,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,1.00,0.000000
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.00,1.000000
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.05,0.503608
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.10,0.389057
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.15,0.313993
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.20,0.267488
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.25,0.227492
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.30,0.194289
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.35,0.167439
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.40,0.145288
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.45,0.124979
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.50,0.104431
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.55,0.088791
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.60,0.074866
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.65,0.062676
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.70,0.049234
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.75,0.039050
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.80,0.023636
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.85,0.013658
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.90,0.005019
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.95,0.000885
Seattle,0.2,20,30,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,1.00,0.000000
Seattle,0.2,20,31,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.00,1.000000
Seattle,0.2,20,31,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.05,0.525075
Seattle,0.2,20,31,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.10,0.402536
Seattle,0.2,20,31,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.15,0.334255
Seattle,0.2,20,31,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.20,0.280501
Seattle,0.2,20,31,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.25,0.235097
Seattle,0.2,20,31,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.30,0.202586
Seattle,0.2,20,31,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.35,0.175450
Seattle,0.2,20,31,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.40,0.152040
Seattle,0.2,20,31,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.45,0.130801
Seattle,0.2,20,31,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.50,0.113085
Seattle,0.2,20,31,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.55,0.098003
Seattle,0.2,20,31,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.60,0.081516
Seattle,0.2,20,31,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.65,0.068232
Seattle,0.2,20,31,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.70,0.054988
Seattle,0.2,20,31,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.75,0.043817
Seattle,0.2,20,31,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.80,0.032898
Seattle,0.2,20,31,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.85,0.023890
Seattle,0.2,20,31,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.90,0.015417
Seattle,0.2,20,31,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.95,0.007397
Seattle,0.2,20,31,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,1.00,0.000000
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.00,1.000000
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.05,0.531131
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.10,0.403750
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.15,0.324839
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.20,0.275249
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.25,0.231758
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.30,0.200535
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.35,0.174347
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.40,0.151721
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.45,0.130921
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.50,0.115413
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.55,0.100611
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.60,0.087105
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.65,0.075895
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.70,0.065315
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.75,0.048624
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.80,0.034416
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.85,0.024440
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.90,0.013199
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.95,0.004050
Seattle,0.2,20,32,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,1.00,0.000000
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.00,1.000000
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.05,0.508239
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.10,0.387436
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.15,0.321267
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.20,0.271043
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.25,0.226236
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.30,0.189005
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.35,0.162553
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.40,0.141438
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.45,0.123741
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.50,0.107175
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.55,0.093283
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.60,0.079010
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.65,0.065926
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.70,0.053408
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.75,0.042783
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.80,0.030291
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.85,0.020984
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.90,0.011715
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.95,0.001270
Seattle,0.2,20,33,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,1.00,0.000000
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.00,1.000000
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.05,0.516387
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.10,0.382715
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.15,0.305553
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.20,0.255540
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.25,0.217791
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.30,0.185222
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.35,0.159135
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.40,0.138591
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.45,0.121410
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.50,0.101667
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.55,0.088720
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.60,0.075909
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.65,0.060365
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.70,0.050221
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.75,0.040986
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.80,0.029493
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.85,0.019528
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.90,0.010224
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.95,0.002401
Seattle,0.2,20,34,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,1.00,0.000000
Seattle,0.3,30,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.00,1.000000
Seattle,0.3,30,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.05,0.467933
Seattle,0.3,30,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.10,0.356686
Seattle,0.3,30,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.15,0.287675
Seattle,0.3,30,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.20,0.241498
Seattle,0.3,30,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.25,0.204269
Seattle,0.3,30,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.30,0.177146
Seattle,0.3,30,25,stage16_replaceable:seattle_10_20_30_trainval,Stage16 calibrated rerun,0.35,0.153599
