dataset,budget_pct,split_seed,trace_source_label,trace_evidence_source,best_baseline_layout,best_baseline_label,hidden_node,node_rank_by_baseline_error,baseline_hidden_mae,trace_hidden_mae,gain_vs_baseline
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,159,22,5.319599230223651,5.560056463845139,-0.24045723362148763
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,12,23,5.179116978238282,5.045361171871004,0.13375580636727769
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,10,24,5.009910423115731,4.186782992124025,0.8231274309917067
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,2,25,4.9487516477003535,3.546464823808702,1.4022868238916515
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,113,26,4.918232510903696,5.119193420287775,-0.2009609093840794
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,156,27,4.695547775885866,4.210144987692703,0.48540278819316285
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,160,28,4.636043128972309,4.789894330357125,-0.1538512013848159
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,161,29,4.605183433037995,5.2194446959402585,-0.6142612629022635
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,211,30,4.58052327368469,4.353192514384736,0.22733075929995472
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,9,31,4.538046719351332,4.6724537592705895,-0.13440703991925762
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,171,32,4.536789408266309,4.368505131309487,0.1682842769568227
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,214,33,4.5163488975903805,4.197508154096421,0.3188407434939595
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,59,34,4.451583538564277,4.090485729690028,0.36109780887424936
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,69,35,4.4204280805923,4.624688723277144,-0.20426064268484367
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,132,36,4.407247495377696,4.257635101340728,0.1496123940369678
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,7,37,4.36406045852307,3.598177618613629,0.7658828399094406
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,57,38,4.350290062855786,4.057215057735164,0.29307500512062123
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,221,39,4.350213647708195,4.219431336525312,0.13078231118288297
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,134,40,4.2895503096159535,4.4258446008444805,-0.136294291228527
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,73,41,4.281893976972371,3.9581555275471043,0.3237384494252664
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,116,42,4.279597066411566,3.622303482395253,0.6572935840163128
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,55,43,4.197796920725127,4.521275268475833,-0.32347834775070616
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,129,44,4.181575927818078,4.319891383132219,-0.13831545531414147
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,102,45,4.173739314156269,3.5482534844592326,0.6254858296970367
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,143,46,4.13668040323149,5.268456205541392,-1.1317758023099023
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,106,47,4.126458244498912,4.022498920897974,0.10395932360093862
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,152,48,4.059149153164544,4.245607695345213,-0.18645854218066926
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,82,49,4.018443094162628,3.7930056876921063,0.22543740647052202
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,223,50,4.016151563417864,3.905462641712033,0.11068892170583133
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,75,51,4.016046334171301,3.822538635113604,0.1935076990576965
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,54,52,3.9946809501801983,4.030333161237737,-0.03565221105753835
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,81,53,3.973917602312216,4.773374676124381,-0.7994570738121651
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,104,54,3.972853252392915,3.658182210445465,0.3146710419474501
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,94,55,3.9229063811347675,3.475765238613549,0.4471411425212186
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,192,56,3.9181288369203133,4.284149861272759,-0.36602102435244577
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,120,57,3.884195845937912,3.3206032384516453,0.5635926074862665
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,136,58,3.8636877218152725,3.7120052062571194,0.15168251555815315
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,38,59,3.83978751602742,4.113102956570518,-0.2733154405430982
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,196,60,3.7886824056619224,2.9488379710086625,0.8398444346532599
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,123,61,3.7272752837450764,3.637087989385364,0.0901872943597124
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,60,62,3.7260343369322433,3.323919895274561,0.40211444165768206
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,66,63,3.6838794162803996,3.3990634435428713,0.28481597273752834
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,169,64,3.6744498767306664,3.6272995892537514,0.047150287476914965
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,84,65,3.6634973289232016,3.304492047281215,0.3590052816419864
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,213,66,3.6131936226048986,3.6591692845206722,-0.045975661915773625
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,182,67,3.604898650104416,3.3906546996070603,0.21424395049735567
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,14,68,3.596628345978235,3.8188850728690733,-0.22225672689083842
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,17,69,3.5875689279808327,3.8887222536577095,-0.3011533256768768
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,209,70,3.553990259650866,5.040105031815958,-1.4861147721650925
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,198,71,3.552969885230521,3.675251747625224,-0.12228186239470329
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,195,72,3.4846591502389663,3.4804511496753787,0.0042080005635876105
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,91,73,3.4777008392448217,3.046521245353038,0.4311795938917835
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,205,74,3.469892704897118,2.9279434940039004,0.5419492108932178
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,216,75,3.464065027973302,2.874190514604724,0.5898745133685779
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,153,76,3.3753150169790085,3.2747709935082128,0.10054402347079572
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,172,77,3.365742398272349,3.4476932707368255,-0.08195087246447663
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,215,78,3.3544654751961103,3.2740170020853694,0.08044847311074088
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,167,79,3.3454919229616333,3.3898960713621578,-0.044404148400524424
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,71,80,3.338322417191514,2.793651693941736,0.5446707232497778
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,204,81,3.33563615067773,3.03838748214461,0.2972486685331197
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,219,82,3.3290181526676945,3.272957465302672,0.05606068736502268
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,13,83,3.307883466629832,3.028800952507234,0.2790825141225981
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,63,84,3.3055984237725182,3.1288341749173503,0.17676424885516795
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,163,85,3.233445823320856,3.3058647543891246,-0.07241893106826858
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,92,86,3.220822843071504,3.1075779894914923,0.11324485358001146
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,96,87,3.2066881957808686,2.303547026598154,0.9031411691827147
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,150,88,3.2021853196692427,3.3468826782179044,-0.14469735854866173
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,170,89,3.187911570392564,3.119319033293996,0.06859253709856805
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,112,90,3.1677911565566728,3.058602211222302,0.10918894533437085
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,133,91,3.1558526291800857,3.174818383152572,-0.018965753972486343
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,58,92,3.1404678271460833,3.7459308678923438,-0.6054630407462605
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,197,93,3.0931993957919426,3.0822418855340246,0.010957510257918024
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,138,94,3.08641167473206,3.2213223699410864,-0.13491069520902643
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,191,95,3.069738616216185,3.687624385295417,-0.6178857690792321
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,76,96,2.9910808085942975,2.696685635785325,0.29439517280897265
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,15,97,2.9506488034373697,3.193936707566538,-0.24328790412916845
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,227,98,2.9429814479286773,2.7813812419694677,0.16160020595920965
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,187,99,2.9164458827774546,2.786112350045007,0.13033353273244774
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,184,100,2.867190495835862,3.1083158046529906,-0.24112530881712857
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,80,101,2.8670536732008545,2.678774415832327,0.18827925736852746
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,3,102,2.841876035626604,2.9613097862357836,-0.1194337506091796
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,149,103,2.834002358202575,2.518908028420361,0.3150943297822142
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,127,104,2.8213900748544787,3.5531832118793867,-0.731793137024908
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,110,105,2.791063556755999,2.7720417754130104,0.019021781342988486
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,40,106,2.7908358211580313,3.645648271526586,-0.8548124503685548
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,177,107,2.7704328958718523,2.7432911563282723,0.027141739543580012
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,189,108,2.761979341883548,2.339961323679694,0.422018018203854
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,173,109,2.7580005489314914,2.9334750455381697,-0.17547449660667835
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,109,110,2.7537717017129677,2.4152002192026125,0.3385714825103552
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,218,111,2.7501035228194644,2.897973014105015,-0.1478694912855505
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,8,112,2.6369652483323924,2.818875885305567,-0.18191063697317444
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,174,113,2.6252343029682077,2.667117307683194,-0.041883004714986516
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,72,114,2.611545454429073,2.624150611229483,-0.012605156800409745
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,212,115,2.6009703035612723,2.3465304328091743,0.25443987075209806
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,154,116,2.5852551866846127,2.534593352041176,0.050661834643436876
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,203,117,2.5576301970075406,2.0886800288987755,0.4689501681087651
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,67,118,2.5457135204864767,2.693983348679208,-0.14826982819273127
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,142,119,2.5410674247491554,2.2206063591446026,0.3204610656045528
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,140,120,2.523920475780631,2.626486381889809,-0.10256590610917815
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,20,121,2.496312213897661,4.029244981887849,-1.5329327679901876
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,51,122,2.4920116370752265,2.402366450954312,0.08964518612091465
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,49,123,2.4479114996348748,2.55992289928284,-0.11201139964796525
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,107,124,2.436081777900423,2.2612331602177957,0.17484861768262716
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,151,125,2.4295033018367582,1.640114483824577,0.7893888180121813
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,61,126,2.4214732668499668,2.0288814880504327,0.3925917787995341
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,176,127,2.412833566459778,2.470185821013941,-0.05735225455416293
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,87,128,2.395105182219593,3.007623990220221,-0.6125188080006283
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,99,129,2.379195103702294,2.127016111993195,0.2521789917090991
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,131,130,2.376602518808128,2.4846913940320823,-0.10808887522395416
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,220,131,2.3639818430737205,2.2529781346514652,0.11100370842225527
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,50,132,2.362348541587679,2.079571591682727,0.28277694990495217
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,68,133,2.344470046568477,1.660116322391055,0.6843537241774218
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,37,134,2.336198662504937,2.2337372527768338,0.10246140972810336
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,100,135,2.2980416334163967,2.9068190616620235,-0.6087774282456269
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,207,136,2.283792708662746,2.0884372550130426,0.1953554536497033
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,180,137,2.2785175473205235,3.6405320261636596,-1.362014478843136
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,130,138,2.2761029348780775,3.428246656922173,-1.1521437220440953
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,183,139,2.2606592710526234,2.2647497552732476,-0.004090484220624191
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,105,140,2.2441203468268776,2.345365566116791,-0.10124521928991337
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,77,141,2.2327366721630053,1.4037916685022995,0.8289450036607058
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,175,142,2.1893471735458965,2.2657053593551493,-0.0763581858092528
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,93,143,2.1847998268787387,2.3586452989805307,-0.1738454721017919
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,168,144,2.1774923489859788,2.056400487434056,0.12109186155192297
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,56,145,2.1753193937639836,2.054617533011668,0.12070186075231559
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,200,146,2.1278042556136816,1.9658313967376198,0.16197285887606183
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,210,147,2.125744143945635,1.5348295125196552,0.5909146314259799
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,226,148,2.118575308312001,2.0627923566368978,0.05578295167510339
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,32,149,2.1096170330085036,2.49856132860894,-0.38894429560043653
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,166,150,2.109461072081425,2.021740699456735,0.08772037262468979
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,146,151,2.107503526138543,2.0094233784459408,0.0980801476926021
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,70,152,2.1035687455334826,1.8511321992399852,0.25243654629349743
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,31,153,2.099651469939149,2.2553778036324283,-0.15572633369327926
PeMS7_228,10,25,Stage16 calibrated rerun,stage16_replaceable:train_val_lowcert_delta1_fullsearch,validation_swap_selected,Prev. TRACE-SL,18,154,2.0596456455654164,2.126724119203087,-0.06707847363767039
