dataset,budget,budget_pct,split_seed,evidence_source,source_label,progress_fraction,residual_exchange_gap
PeMS7_1026,0.1,10,34,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.90,0.051230
PeMS7_1026,0.1,10,34,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.95,0.041855
PeMS7_1026,0.1,10,34,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,1.00,0.000000
PeMS7_1026,0.2,20,25,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.00,1.000000
PeMS7_1026,0.2,20,25,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.05,0.902210
PeMS7_1026,0.2,20,25,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.10,0.815637
PeMS7_1026,0.2,20,25,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.15,0.741415
PeMS7_1026,0.2,20,25,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.20,0.673665
PeMS7_1026,0.2,20,25,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.25,0.605752
PeMS7_1026,0.2,20,25,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.30,0.539037
PeMS7_1026,0.2,20,25,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.35,0.480457
PeMS7_1026,0.2,20,25,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.40,0.428574
PeMS7_1026,0.2,20,25,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.45,0.381313
PeMS7_1026,0.2,20,25,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.50,0.336483
PeMS7_1026,0.2,20,25,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.55,0.293975
PeMS7_1026,0.2,20,25,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.60,0.255198
PeMS7_1026,0.2,20,25,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.65,0.217921
PeMS7_1026,0.2,20,25,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.70,0.178574
PeMS7_1026,0.2,20,25,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.75,0.131077
PeMS7_1026,0.2,20,25,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.80,0.075434
PeMS7_1026,0.2,20,25,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.85,0.053978
PeMS7_1026,0.2,20,25,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.90,0.034348
PeMS7_1026,0.2,20,25,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.95,0.015694
PeMS7_1026,0.2,20,25,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,1.00,0.000000
PeMS7_1026,0.2,20,26,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.00,1.000000
PeMS7_1026,0.2,20,26,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.05,0.885173
PeMS7_1026,0.2,20,26,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.10,0.791473
PeMS7_1026,0.2,20,26,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.15,0.710744
PeMS7_1026,0.2,20,26,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.20,0.636811
PeMS7_1026,0.2,20,26,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.25,0.566243
PeMS7_1026,0.2,20,26,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.30,0.496302
PeMS7_1026,0.2,20,26,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.35,0.434118
PeMS7_1026,0.2,20,26,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.40,0.382371
PeMS7_1026,0.2,20,26,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.45,0.337832
PeMS7_1026,0.2,20,26,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.50,0.296924
PeMS7_1026,0.2,20,26,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.55,0.258793
PeMS7_1026,0.2,20,26,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.60,0.223482
PeMS7_1026,0.2,20,26,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.65,0.185758
PeMS7_1026,0.2,20,26,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.70,0.147689
PeMS7_1026,0.2,20,26,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.75,0.124230
PeMS7_1026,0.2,20,26,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.80,0.104779
PeMS7_1026,0.2,20,26,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.85,0.086305
PeMS7_1026,0.2,20,26,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.90,0.055471
PeMS7_1026,0.2,20,26,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.95,0.018471
PeMS7_1026,0.2,20,26,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,1.00,0.000000
PeMS7_1026,0.2,20,27,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.00,1.000000
PeMS7_1026,0.2,20,27,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.05,0.898895
PeMS7_1026,0.2,20,27,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.10,0.813178
PeMS7_1026,0.2,20,27,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.15,0.734194
PeMS7_1026,0.2,20,27,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.20,0.659810
PeMS7_1026,0.2,20,27,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.25,0.585234
PeMS7_1026,0.2,20,27,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.30,0.515779
PeMS7_1026,0.2,20,27,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.35,0.452207
PeMS7_1026,0.2,20,27,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.40,0.396404
PeMS7_1026,0.2,20,27,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.45,0.343765
PeMS7_1026,0.2,20,27,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.50,0.295868
PeMS7_1026,0.2,20,27,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.55,0.250244
PeMS7_1026,0.2,20,27,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.60,0.208125
PeMS7_1026,0.2,20,27,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.65,0.175058
PeMS7_1026,0.2,20,27,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.70,0.143948
PeMS7_1026,0.2,20,27,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.75,0.114131
PeMS7_1026,0.2,20,27,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.80,0.086067
PeMS7_1026,0.2,20,27,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.85,0.061188
PeMS7_1026,0.2,20,27,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.90,0.037683
PeMS7_1026,0.2,20,27,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.95,0.016351
PeMS7_1026,0.2,20,27,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,1.00,0.000000
PeMS7_1026,0.2,20,28,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.00,1.000000
PeMS7_1026,0.2,20,28,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.05,0.913233
PeMS7_1026,0.2,20,28,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.10,0.836590
PeMS7_1026,0.2,20,28,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.15,0.763857
PeMS7_1026,0.2,20,28,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.20,0.689949
PeMS7_1026,0.2,20,28,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.25,0.619020
PeMS7_1026,0.2,20,28,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.30,0.551870
PeMS7_1026,0.2,20,28,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.35,0.491883
PeMS7_1026,0.2,20,28,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.40,0.437387
PeMS7_1026,0.2,20,28,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.45,0.388649
PeMS7_1026,0.2,20,28,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.50,0.342457
PeMS7_1026,0.2,20,28,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.55,0.298044
PeMS7_1026,0.2,20,28,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.60,0.257786
PeMS7_1026,0.2,20,28,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.65,0.220833
PeMS7_1026,0.2,20,28,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.70,0.186154
PeMS7_1026,0.2,20,28,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.75,0.152558
PeMS7_1026,0.2,20,28,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.80,0.118440
PeMS7_1026,0.2,20,28,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.85,0.082043
PeMS7_1026,0.2,20,28,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.90,0.041489
PeMS7_1026,0.2,20,28,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.95,0.019816
PeMS7_1026,0.2,20,28,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,1.00,0.000000
PeMS7_1026,0.2,20,29,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.00,1.000000
PeMS7_1026,0.2,20,29,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.05,0.910343
PeMS7_1026,0.2,20,29,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.10,0.827733
PeMS7_1026,0.2,20,29,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.15,0.750853
PeMS7_1026,0.2,20,29,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.20,0.678671
PeMS7_1026,0.2,20,29,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.25,0.608808
PeMS7_1026,0.2,20,29,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.30,0.542965
PeMS7_1026,0.2,20,29,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.35,0.479526
PeMS7_1026,0.2,20,29,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.40,0.424137
PeMS7_1026,0.2,20,29,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.45,0.375718
PeMS7_1026,0.2,20,29,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.50,0.322962
PeMS7_1026,0.2,20,29,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.55,0.274336
PeMS7_1026,0.2,20,29,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.60,0.231748
PeMS7_1026,0.2,20,29,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.65,0.184635
PeMS7_1026,0.2,20,29,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.70,0.144687
PeMS7_1026,0.2,20,29,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.75,0.113277
PeMS7_1026,0.2,20,29,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.80,0.084021
PeMS7_1026,0.2,20,29,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.85,0.058169
PeMS7_1026,0.2,20,29,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.90,0.037648
PeMS7_1026,0.2,20,29,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.95,0.017009
PeMS7_1026,0.2,20,29,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,1.00,0.000000
PeMS7_1026,0.2,20,30,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.00,1.000000
PeMS7_1026,0.2,20,30,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.05,0.899206
PeMS7_1026,0.2,20,30,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.10,0.814249
PeMS7_1026,0.2,20,30,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.15,0.732720
PeMS7_1026,0.2,20,30,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.20,0.655817
PeMS7_1026,0.2,20,30,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.25,0.590377
PeMS7_1026,0.2,20,30,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.30,0.531845
PeMS7_1026,0.2,20,30,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.35,0.475637
PeMS7_1026,0.2,20,30,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.40,0.419951
PeMS7_1026,0.2,20,30,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.45,0.368704
PeMS7_1026,0.2,20,30,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.50,0.324135
PeMS7_1026,0.2,20,30,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.55,0.284717
PeMS7_1026,0.2,20,30,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.60,0.248428
PeMS7_1026,0.2,20,30,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.65,0.213833
PeMS7_1026,0.2,20,30,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.70,0.180693
PeMS7_1026,0.2,20,30,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.75,0.149834
PeMS7_1026,0.2,20,30,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.80,0.121485
PeMS7_1026,0.2,20,30,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.85,0.094648
PeMS7_1026,0.2,20,30,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.90,0.069180
PeMS7_1026,0.2,20,30,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.95,0.043332
PeMS7_1026,0.2,20,30,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,1.00,0.000000
PeMS7_1026,0.2,20,31,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.00,1.000000
PeMS7_1026,0.2,20,31,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.05,0.896427
PeMS7_1026,0.2,20,31,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.10,0.795471
PeMS7_1026,0.2,20,31,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.15,0.705992
PeMS7_1026,0.2,20,31,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.20,0.623545
PeMS7_1026,0.2,20,31,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.25,0.549702
PeMS7_1026,0.2,20,31,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.30,0.479826
PeMS7_1026,0.2,20,31,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.35,0.425054
PeMS7_1026,0.2,20,31,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.40,0.374681
PeMS7_1026,0.2,20,31,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.45,0.329838
PeMS7_1026,0.2,20,31,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.50,0.290102
PeMS7_1026,0.2,20,31,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.55,0.252809
PeMS7_1026,0.2,20,31,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.60,0.218837
PeMS7_1026,0.2,20,31,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.65,0.187342
PeMS7_1026,0.2,20,31,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.70,0.158222
PeMS7_1026,0.2,20,31,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.75,0.129365
PeMS7_1026,0.2,20,31,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.80,0.102989
PeMS7_1026,0.2,20,31,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.85,0.080539
PeMS7_1026,0.2,20,31,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.90,0.060344
PeMS7_1026,0.2,20,31,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.95,0.041427
PeMS7_1026,0.2,20,31,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,1.00,0.000000
PeMS7_1026,0.2,20,32,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.00,1.000000
PeMS7_1026,0.2,20,32,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.05,0.901710
PeMS7_1026,0.2,20,32,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.10,0.824974
PeMS7_1026,0.2,20,32,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.15,0.752662
PeMS7_1026,0.2,20,32,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.20,0.687237
PeMS7_1026,0.2,20,32,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.25,0.622074
PeMS7_1026,0.2,20,32,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.30,0.564985
PeMS7_1026,0.2,20,32,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.35,0.511875
PeMS7_1026,0.2,20,32,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.40,0.459452
PeMS7_1026,0.2,20,32,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.45,0.409950
PeMS7_1026,0.2,20,32,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.50,0.367326
PeMS7_1026,0.2,20,32,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.55,0.318134
PeMS7_1026,0.2,20,32,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.60,0.264850
PeMS7_1026,0.2,20,32,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.65,0.223589
PeMS7_1026,0.2,20,32,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.70,0.185539
PeMS7_1026,0.2,20,32,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.75,0.147583
PeMS7_1026,0.2,20,32,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.80,0.103969
PeMS7_1026,0.2,20,32,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.85,0.075033
PeMS7_1026,0.2,20,32,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.90,0.050291
PeMS7_1026,0.2,20,32,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.95,0.027203
PeMS7_1026,0.2,20,32,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,1.00,0.000000
PeMS7_1026,0.2,20,33,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.00,1.000000
PeMS7_1026,0.2,20,33,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.05,0.906727
PeMS7_1026,0.2,20,33,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.10,0.818807
PeMS7_1026,0.2,20,33,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.15,0.733348
PeMS7_1026,0.2,20,33,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.20,0.645366
PeMS7_1026,0.2,20,33,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.25,0.571569
PeMS7_1026,0.2,20,33,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.30,0.509362
PeMS7_1026,0.2,20,33,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.35,0.453115
PeMS7_1026,0.2,20,33,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.40,0.403556
PeMS7_1026,0.2,20,33,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.45,0.348956
PeMS7_1026,0.2,20,33,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.50,0.294585
PeMS7_1026,0.2,20,33,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.55,0.253254
PeMS7_1026,0.2,20,33,stage16_replaceable:pems7_1026_10_20_posterior_iter20,Stage16 calibrated rerun,0.60,0.221514
