method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,posterior_trace,condition_number,information_logdet,run_dir
neighbor_average,7.771001519097224,12.12030492843145,0.2138606149377787,PeMS7_228,0.3,68,160,random,174,23,2026,,,,,seed_23
gsp,3.568998733057095,6.257617058470803,0.0969574017696708,PeMS7_228,0.3,68,160,random,174,23,2026,,15.209069342406387,70.1851586607689,664.484431583301,seed_23
gls_map,3.2962096126438905,5.770192654106429,0.0861291732948008,PeMS7_228,0.3,68,160,random,174,23,2026,,257.2966688035049,570.8931418062763,147.27917007842413,seed_23
historical_tod_mean,3.4392087131076385,6.07942033875545,0.0918816278323676,PeMS7_228,0.3,68,160,random,175,23,2026,,,,,seed_23
neighbor_average,7.891583116319444,12.054469669657225,0.181427176033642,PeMS7_228,0.3,68,160,random,175,23,2026,,,,,seed_23
gsp,3.4350545549003995,6.0114126106499794,0.0887752539447732,PeMS7_228,0.3,68,160,random,175,23,2026,,15.209928892132035,70.2550792818484,664.4851609390971,seed_23
gls_map,3.156104829567017,5.529399619269176,0.0791012868763531,PeMS7_228,0.3,68,160,random,175,23,2026,,269.32880979788536,759.7849632462941,143.8320454601197,seed_23
historical_tod_mean,3.3233505316840275,5.942163485501534,0.0912573293864498,PeMS7_228,0.3,68,160,random,176,23,2026,,,,,seed_23
neighbor_average,7.813978949652777,11.897503390971368,0.193354483806654,PeMS7_228,0.3,68,160,random,176,23,2026,,,,,seed_23
gsp,3.357731943210698,5.862456160489307,0.0886283975063781,PeMS7_228,0.3,68,160,random,176,23,2026,,15.211944673427478,69.3703840730114,664.4854222760698,seed_23
gls_map,3.0766408437233697,5.391021182426903,0.0779916565986155,PeMS7_228,0.3,68,160,random,176,23,2026,,259.6789091094482,733.2051980150407,146.9417079368368,seed_23
historical_tod_mean,3.425598578559028,6.018580736995049,0.0927898240488315,PeMS7_228,0.3,68,160,random,177,23,2026,,,,,seed_23
neighbor_average,7.451255425347222,11.486841146250509,0.1997745202373704,PeMS7_228,0.3,68,160,random,177,23,2026,,,,,seed_23
gsp,3.4474413074356605,5.920215874766972,0.0888301146553054,PeMS7_228,0.3,68,160,random,177,23,2026,,15.2087907967192,70.19644694348945,664.5004523437822,seed_23
gls_map,3.169815239145213,5.371926244391927,0.0773932150172464,PeMS7_228,0.3,68,160,random,177,23,2026,,254.41773095571693,697.0974374559012,148.39739498697048,seed_23
historical_tod_mean,3.523116373697917,6.254625508555939,0.0981305346660605,PeMS7_228,0.3,68,160,random,178,23,2026,,,,,seed_23
neighbor_average,7.363900824652777,11.27857680797396,0.202592279544521,PeMS7_228,0.3,68,160,random,178,23,2026,,,,,seed_23
gsp,3.5220589113466927,6.162346131317186,0.0949984522288954,PeMS7_228,0.3,68,160,random,178,23,2026,,15.2071813827635,70.14909785261511,664.515392575935,seed_23
gls_map,3.228410717684245,5.664750919106136,0.0838813793237525,PeMS7_228,0.3,68,160,random,178,23,2026,,244.90906405613305,584.478621568159,151.00205388531117,seed_23
historical_tod_mean,3.4985967881944444,6.275558031179524,0.097178400401718,PeMS7_228,0.3,68,160,random,179,23,2026,,,,,seed_23
neighbor_average,7.786097005208334,11.924028700199887,0.2034938486836309,PeMS7_228,0.3,68,160,random,179,23,2026,,,,,seed_23
gsp,3.5099151558788724,6.183484039005181,0.0941706274517126,PeMS7_228,0.3,68,160,random,179,23,2026,,15.205388597943058,69.42007463872913,664.5141485954206,seed_23
gls_map,3.227753357509963,5.585221820199663,0.081988447689532,PeMS7_228,0.3,68,160,random,179,23,2026,,259.5153602057935,692.0788308524318,146.75400506357846,seed_23
historical_tod_mean,3.423736111111111,6.065747043302437,0.0930902430676054,PeMS7_228,0.3,68,160,random,180,23,2026,,,,,seed_23
neighbor_average,8.098913122106483,12.775256823611803,0.2155040833938394,PeMS7_228,0.3,68,160,random,180,23,2026,,,,,seed_23
gsp,3.426598680548808,5.983840688582621,0.0893319680062181,PeMS7_228,0.3,68,160,random,180,23,2026,,15.188901353830088,68.89685839576957,664.6987751534085,seed_23
gls_map,3.194940019615827,5.485957920145515,0.0801337140427683,PeMS7_228,0.3,68,160,random,180,23,2026,,267.835368946674,811.2981177973272,144.60114030396653,seed_23
historical_tod_mean,3.588013454861111,6.361043214982712,0.0993835570216761,PeMS7_228,0.3,68,160,random,181,23,2026,,,,,seed_23
neighbor_average,7.7865129484953695,11.790185658102548,0.2091780002198674,PeMS7_228,0.3,68,160,random,181,23,2026,,,,,seed_23
gsp,3.59142087288076,6.269144314705423,0.0960647961173414,PeMS7_228,0.3,68,160,random,181,23,2026,,15.214328555964318,70.26754126159574,664.4281906080793,seed_23
gls_map,3.2845454693954714,5.799545010063178,0.0856659989235241,PeMS7_228,0.3,68,160,random,181,23,2026,,274.9131796032757,810.1387772622705,142.32393803631555,seed_23
historical_tod_mean,3.465409993489583,6.132301198608185,0.0927792235372235,PeMS7_228,0.3,68,160,random,182,23,2026,,,,,seed_23
neighbor_average,7.411787109374999,11.212678870382756,0.1943251276621357,PeMS7_228,0.3,68,160,random,182,23,2026,,,,,seed_23
gsp,3.4662050082098044,6.040438726334315,0.0889824758433759,PeMS7_228,0.3,68,160,random,182,23,2026,,15.20484494861324,70.30563658536029,664.5210396571223,seed_23
gls_map,3.0495991478773226,5.358557482887315,0.0748800301017012,PeMS7_228,0.3,68,160,random,182,23,2026,,246.1687065908779,613.759399432147,149.93986438900382,seed_23
historical_tod_mean,3.5752652452256943,6.266111804232971,0.0980138579851539,PeMS7_228,0.3,68,160,random,183,23,2026,,,,,seed_23
neighbor_average,7.716516565393517,11.912753987797478,0.202408742646124,PeMS7_228,0.3,68,160,random,183,23,2026,,,,,seed_23
gsp,3.589474473034385,6.1830741420420985,0.0945324468575948,PeMS7_228,0.3,68,160,random,183,23,2026,,15.19987969311932,69.8852926610814,664.5864089616266,seed_23
gls_map,3.306258633062033,5.740458548692429,0.0837714121149363,PeMS7_228,0.3,68,160,random,183,23,2026,,264.1336538673341,747.5345784757469,145.82477651181594,seed_23
historical_tod_mean,3.338008192274305,5.986219336559085,0.0898547527537999,PeMS7_228,0.3,68,160,random,184,23,2026,,,,,seed_23
neighbor_average,7.638880570023149,11.952214260168212,0.1871171930112281,PeMS7_228,0.3,68,160,random,184,23,2026,,,,,seed_23
gsp,3.361332451868658,5.941451504219431,0.086464124961876,PeMS7_228,0.3,68,160,random,184,23,2026,,15.213762404472558,70.1116549352623,664.4502495928891,seed_23
gls_map,3.127972524303124,5.579549733439382,0.0787925646225071,PeMS7_228,0.3,68,160,random,184,23,2026,,268.1771261105008,840.3456186272173,144.99702377535365,seed_23
historical_tod_mean,3.5577963867187496,6.252231394996933,0.0975418637775624,PeMS7_228,0.3,68,160,random,185,23,2026,,,,,seed_23
neighbor_average,7.530716145833334,11.834626048080972,0.1956372612751759,PeMS7_228,0.3,68,160,random,185,23,2026,,,,,seed_23
gsp,3.606321591137495,6.201344562835636,0.0942058696075645,PeMS7_228,0.3,68,160,random,185,23,2026,,15.215758098649127,70.15940594432004,664.4306542826954,seed_23
gls_map,3.329217490346711,5.798435163637756,0.0846141171574043,PeMS7_228,0.3,68,160,random,185,23,2026,,265.72063880216945,796.2735266790562,143.91907812056905,seed_23
historical_tod_mean,3.3865263129340284,5.959838494987845,0.0896375303842718,PeMS7_228,0.3,68,160,random,186,23,2026,,,,,seed_23
neighbor_average,7.507971643518518,11.39099192981286,0.1905642499629098,PeMS7_228,0.3,68,160,random,186,23,2026,,,,,seed_23
gsp,3.3810583866254684,5.865599637451374,0.0862698216158794,PeMS7_228,0.3,68,160,random,186,23,2026,,15.207788111625623,70.25779066431937,664.4984377282658,seed_23
gls_map,3.1184135369765027,5.334998429935312,0.0758016225481852,PeMS7_228,0.3,68,160,random,186,23,2026,,259.44247593733166,644.8793884268954,147.59740933201522,seed_23
historical_tod_mean,3.4818600260416663,6.182284273198331,0.0950782143254113,PeMS7_228,0.3,68,160,random,187,23,2026,,,,,seed_23
neighbor_average,7.726468098958333,11.808061039789155,0.2004633990884855,PeMS7_228,0.3,68,160,random,187,23,2026,,,,,seed_23
gsp,3.504799124653021,6.095348608194166,0.0914770992441097,PeMS7_228,0.3,68,160,random,187,23,2026,,15.207321886948744,70.30420277766603,664.5005208455589,seed_23
gls_map,3.187009583070384,5.520648266937908,0.0798066205429963,PeMS7_228,0.3,68,160,random,187,23,2026,,250.30865177789093,589.5853496793733,148.24497264289764,seed_23
historical_tod_mean,3.3450662434895837,5.944873206378272,0.0891323515649057,PeMS7_228,0.3,68,160,random,188,23,2026,,,,,seed_23
neighbor_average,7.781229383680554,11.918675076297845,0.1966513273107494,PeMS7_228,0.3,68,160,random,188,23,2026,,,,,seed_23
gsp,3.368776909163052,5.86503289747955,0.085861319782018,PeMS7_228,0.3,68,160,random,188,23,2026,,15.19352051596718,70.3921865933821,664.644643349699,seed_23
gls_map,3.127040156585516,5.413535398461313,0.0762692799130263,PeMS7_228,0.3,68,160,random,188,23,2026,,271.8402377571314,622.5298539141235,141.37697753840578,seed_23
historical_tod_mean,3.451684244791667,6.118375248574824,0.0937571527777401,PeMS7_228,0.3,68,160,random,189,23,2026,,,,,seed_23
neighbor_average,8.003582175925926,12.23207489750718,0.1993735623453354,PeMS7_228,0.3,68,160,random,189,23,2026,,,,,seed_23
gsp,3.474644134485142,6.035908580549692,0.0911216575171285,PeMS7_228,0.3,68,160,random,189,23,2026,,15.21134526182948,70.1526027112716,664.47864661972,seed_23
gls_map,3.2084763573528927,5.554657994719548,0.0810496362406781,PeMS7_228,0.3,68,160,random,189,23,2026,,255.3016235636524,740.6761808149222,149.29667526891544,seed_23
historical_tod_mean,3.506008463541666,6.208271916282043,0.0960806543997814,PeMS7_228,0.3,68,160,random,190,23,2026,,,,,seed_23
neighbor_average,7.671324869791666,11.784951770807488,0.1948891602746636,PeMS7_228,0.3,68,160,random,190,23,2026,,,,,seed_23
gsp,3.5076642045958306,6.119694402109101,0.0929026415635983,PeMS7_228,0.3,68,160,random,190,23,2026,,15.209275153380364,70.29876268520526,664.4840637264074,seed_23
gls_map,3.2249608916740544,5.520183519612995,0.0813858118495351,PeMS7_228,0.3,68,160,random,190,23,2026,,249.04367002781876,592.8096824909479,148.96563497726908,seed_23
historical_tod_mean,3.459073947482639,6.212528682107125,0.0945876472748679,PeMS7_228,0.3,68,160,random,191,23,2026,,,,,seed_23
neighbor_average,7.697804904513888,12.118931703343524,0.1975359637430402,PeMS7_228,0.3,68,160,random,191,23,2026,,,,,seed_23
gsp,3.463918745322625,6.145060074382984,0.090610369087504,PeMS7_228,0.3,68,160,random,191,23,2026,,15.214218504031512,69.47903517713773,664.4441544089749,seed_23
gls_map,3.23494910608639,5.733477143996874,0.0820133298608213,PeMS7_228,0.3,68,160,random,191,23,2026,,262.18993425063,742.2383378206576,147.87160508667398,seed_23
historical_tod_mean,3.480237847222222,6.186012466404399,0.0977544822116905,PeMS7_228,0.3,68,160,random,192,23,2026,,,,,seed_23
neighbor_average,7.593252676504631,11.636062552015169,0.1987936333999264,PeMS7_228,0.3,68,160,random,192,23,2026,,,,,seed_23
gsp,3.4692751894753164,6.116986176980391,0.0943594979015833,PeMS7_228,0.3,68,160,random,192,23,2026,,15.20866499989475,70.14498727911335,664.4733545185613,seed_23
gls_map,3.243912483731924,5.726830009336555,0.0861728112802922,PeMS7_228,0.3,68,160,random,192,23,2026,,258.72175982705835,683.8428913208055,148.76766562783487,seed_23
historical_tod_mean,3.472588107638888,6.197764687376414,0.0962257840681675,PeMS7_228,0.3,68,160,random,193,23,2026,,,,,seed_23
neighbor_average,7.937366536458333,12.398589279402293,0.2059092481731312,PeMS7_228,0.3,68,160,random,193,23,2026,,,,,seed_23
gsp,3.4685831142958623,6.125891956614909,0.0930215176212519,PeMS7_228,0.3,68,160,random,193,23,2026,,15.21182819932648,70.11274505692242,664.4673260004481,seed_23
gls_map,3.2244644742273327,5.75065816975137,0.0852396437494077,PeMS7_228,0.3,68,160,random,193,23,2026,,265.3907336700075,752.0832064206207,144.7211310084925,seed_23
historical_tod_mean,3.5907585720486117,6.306142368655944,0.0991235010959615,PeMS7_228,0.3,68,160,random,194,23,2026,,,,,seed_23
neighbor_average,7.556080367476851,11.655878113068493,0.2059020789789422,PeMS7_228,0.3,68,160,random,194,23,2026,,,,,seed_23
gsp,3.5969155493585228,6.22811464811923,0.0964493957972672,PeMS7_228,0.3,68,160,random,194,23,2026,,15.210645555605922,69.35766011820877,664.4716206200973,seed_23
gls_map,3.2050878130971223,5.559876242909368,0.0816666767440347,PeMS7_228,0.3,68,160,random,194,23,2026,,258.9750831226705,604.6456424398668,144.7058327687379,seed_23
historical_tod_mean,3.3875702582465284,6.109429326937693,0.0945764014269015,PeMS7_228,0.3,68,160,random,195,23,2026,,,,,seed_23
neighbor_average,7.340559534143519,11.393160381538392,0.1837682488996596,PeMS7_228,0.3,68,160,random,195,23,2026,,,,,seed_23
gsp,3.3916389515901724,6.025988034744384,0.0910098663916734,PeMS7_228,0.3,68,160,random,195,23,2026,,15.217655315621103,70.2493153278774,664.403262270076,seed_23
gls_map,3.095395573378894,5.462079259924628,0.0805733815830277,PeMS7_228,0.3,68,160,random,195,23,2026,,261.82383614571734,718.9880816172936,146.46993452851564,seed_23
historical_tod_mean,3.5010341796875,6.206739535462928,0.0961436448433831,PeMS7_228,0.3,68,160,random,196,23,2026,,,,,seed_23
neighbor_average,7.432625144675926,11.441337347697578,0.2003632670471584,PeMS7_228,0.3,68,160,random,196,23,2026,,,,,seed_23
gsp,3.5385552461525385,6.111076370157317,0.0921645702818376,PeMS7_228,0.3,68,160,random,196,23,2026,,15.200411846767144,70.18922376297544,664.5623882529078,seed_23
gls_map,3.193456048678299,5.461863747505309,0.0782995158347788,PeMS7_228,0.3,68,160,random,196,23,2026,,256.6309485133505,603.1309398283894,147.84130533514406,seed_23
historical_tod_mean,3.329604980468749,5.91500454716612,0.0892555920314507,PeMS7_228,0.3,68,160,random,197,23,2026,,,,,seed_23
neighbor_average,7.831956741898149,12.156636614539842,0.1962500924810893,PeMS7_228,0.3,68,160,random,197,23,2026,,,,,seed_23
gsp,3.3625294722393835,5.845231479234615,0.0867480638518335,PeMS7_228,0.3,68,160,random,197,23,2026,,15.20828089157598,70.19307599129071,664.4945124412029,seed_23
gls_map,3.05865074114167,5.275527882661126,0.0746826522270605,PeMS7_228,0.3,68,160,random,197,23,2026,,253.20310668147104,763.2644212879992,148.4265821621523,seed_23
historical_tod_mean,3.4193981119791657,6.066890172822182,0.0911693536521792,PeMS7_228,0.3,68,160,random,198,23,2026,,,,,seed_23
neighbor_average,7.755100911458333,12.017951813289766,0.1964441735528684,PeMS7_228,0.3,68,160,random,198,23,2026,,,,,seed_23
gsp,3.434258919668945,5.989626552473083,0.087929791019852,PeMS7_228,0.3,68,160,random,198,23,2026,,15.203431826142364,70.19082160078864,664.5519804971673,seed_23
gls_map,3.134322709788596,5.450020135741813,0.0771064571485169,PeMS7_228,0.3,68,160,random,198,23,2026,,259.9704685810539,759.9440407946663,147.36943264791677,seed_23
historical_tod_mean,3.3503394097222223,5.917930877124872,0.0901122929280403,PeMS7_228,0.3,68,160,random,199,23,2026,,,,,seed_23
neighbor_average,7.502072120949074,11.688856647738694,0.1873858678184813,PeMS7_228,0.3,68,160,random,199,23,2026,,,,,seed_23
gsp,3.363179114356188,5.819164574667318,0.086203534832102,PeMS7_228,0.3,68,160,random,199,23,2026,,15.20645492243631,70.174132139783,664.5254924717283,seed_23
gls_map,3.0653035191563163,5.187580524864375,0.0743797357999639,PeMS7_228,0.3,68,160,random,199,23,2026,,258.2056490413892,768.166233090989,145.4474515464085,seed_23
historical_tod_mean,3.315824273003472,5.918436482524582,0.0897227375467259,PeMS7_228,0.3,68,160,best_random_by_validation,157,23,2026,3.0241317119212563,,,,seed_23
neighbor_average,7.479093967013888,11.35983609251914,0.1828593787368665,PeMS7_228,0.3,68,160,best_random_by_validation,157,23,2026,3.0241317119212563,,,,seed_23
gsp,3.3440472756776383,5.844872783292596,0.0866658627801193,PeMS7_228,0.3,68,160,best_random_by_validation,157,23,2026,3.0241317119212563,15.215753223047656,70.12509892742209,664.4231861765949,seed_23
gls_map,3.0044636403003944,5.217015074136948,0.0742761639019014,PeMS7_228,0.3,68,160,best_random_by_validation,157,23,2026,3.0241317119212563,250.9674342933078,607.7464034063648,147.63219105644046,seed_23
historical_tod_mean,3.5230735134548614,6.23094466143245,0.0985495165108279,PeMS7_228,0.3,68,160,best_random_by_trace,120,23,2026,,,,,seed_23
neighbor_average,7.57651005497685,11.737895670432808,0.2198430734964463,PeMS7_228,0.3,68,160,best_random_by_trace,120,23,2026,,,,,seed_23
gsp,3.5306357113716973,6.138802582002729,0.0951088972741605,PeMS7_228,0.3,68,160,best_random_by_trace,120,23,2026,,15.211898224300898,70.30375029691893,664.4472357601838,seed_23
gls_map,3.2269238835129057,5.60357730707184,0.0840310018226607,PeMS7_228,0.3,68,160,best_random_by_trace,120,23,2026,,238.0629740503304,567.9208864065673,154.10830869802723,seed_23
historical_tod_mean,3.436290961371528,6.011030767513481,0.0928817895481779,PeMS7_228,0.3,68,160,degree,0,23,2026,,,,,seed_23
neighbor_average,8.707627314814815,13.675747141261446,0.2489372115267258,PeMS7_228,0.3,68,160,degree,0,23,2026,,,,,seed_23
gsp,3.465531236466992,5.972494318341517,0.0902235683228722,PeMS7_228,0.3,68,160,degree,0,23,2026,,15.264917658370166,70.31631400201371,663.9695148033036,seed_23
gls_map,3.600180651953503,6.177646999061816,0.0929890816921331,PeMS7_228,0.3,68,160,degree,0,23,2026,,293.00736244677165,1124.8183972586123,143.73938535472092,seed_23
historical_tod_mean,2.986668511284723,5.478420547142397,0.0741076423239505,PeMS7_228,0.3,68,160,top_variance,0,23,2026,,,,,seed_23
neighbor_average,10.001780960648148,15.36546847889784,0.1878770221996686,PeMS7_228,0.3,68,160,top_variance,0,23,2026,,,,,seed_23
gsp,3.042281650902725,5.433132632957327,0.0732955371437365,PeMS7_228,0.3,68,160,top_variance,0,23,2026,,15.200354044140338,69.5763647158077,664.6144929000152,seed_23
gls_map,3.0329988258157785,5.319769429559002,0.0707178016330769,PeMS7_228,0.3,68,160,top_variance,0,23,2026,,327.273792663681,1237.7852976089036,131.22563873327869,seed_23
historical_tod_mean,3.431029785156249,6.21155372091566,0.0978558479961393,PeMS7_228,0.3,68,160,coverage,0,23,2026,,,,,seed_23
neighbor_average,7.50202690972222,11.227494260209626,0.2020778346117842,PeMS7_228,0.3,68,160,coverage,0,23,2026,,,,,seed_23
gsp,3.4477470148850355,6.107766009546957,0.0943430174635656,PeMS7_228,0.3,68,160,coverage,0,23,2026,,15.204428576008006,70.15985738589926,664.5280453702102,seed_23
gls_map,3.1607143629700825,5.5154984262255,0.0826746972906978,PeMS7_228,0.3,68,160,coverage,0,23,2026,,250.99814519060385,799.6240129592504,152.30627757503274,seed_23
historical_tod_mean,3.4930940755208333,6.216890083734183,0.0987921585184374,PeMS7_228,0.3,68,160,scenario_average_a_trace,0,23,2026,,,,,seed_23
neighbor_average,7.831013093171297,11.972275416689474,0.2170229506228966,PeMS7_228,0.3,68,160,scenario_average_a_trace,0,23,2026,,,,,seed_23
gsp,3.520709352082601,6.1533744085747655,0.0967035528681965,PeMS7_228,0.3,68,160,scenario_average_a_trace,0,23,2026,,15.214387253737986,69.44258960381748,664.4516332702025,seed_23
gls_map,3.089000657426493,5.409732649229137,0.0796878546798598,PeMS7_228,0.3,68,160,scenario_average_a_trace,0,23,2026,,223.8063300182473,566.1175681297693,158.5853962376037,seed_23
historical_tod_mean,3.3796888563368057,6.022681277119074,0.094511046914715,PeMS7_228,0.3,68,160,scenario_cvar_a_trace,0,23,2026,,,,,seed_23
neighbor_average,7.487194733796296,11.41710911192376,0.1989001019713861,PeMS7_228,0.3,68,160,scenario_cvar_a_trace,0,23,2026,,,,,seed_23
gsp,3.400357822943459,5.944041759580776,0.0917633716674575,PeMS7_228,0.3,68,160,scenario_cvar_a_trace,0,23,2026,,15.214023211130442,70.14332903352052,664.449033286674,seed_23
gls_map,3.001452495237173,5.203771244985294,0.0751943325286881,PeMS7_228,0.3,68,160,scenario_cvar_a_trace,0,23,2026,,227.1817082789448,627.672612818211,158.05598086908648,seed_23
historical_tod_mean,3.46152197265625,6.085652783074514,0.0970024506700524,PeMS7_228,0.3,68,160,greedy_a_trace,0,23,2026,,,,,seed_23
neighbor_average,7.352871455439816,11.343105242513076,0.2173889333795402,PeMS7_228,0.3,68,160,greedy_a_trace,0,23,2026,,,,,seed_23
gsp,3.460667791651514,5.975508188361815,0.0924315314716021,PeMS7_228,0.3,68,160,greedy_a_trace,0,23,2026,,15.211799963318844,70.26603983360671,664.4570269360605,seed_23
gls_map,3.001525543932464,5.168145568920429,0.0767416253213512,PeMS7_228,0.3,68,160,greedy_a_trace,0,23,2026,,207.29525509395188,595.8768038312439,162.96427058715153,seed_23
historical_tod_mean,3.339646321614584,5.964084475637584,0.094973408648052,PeMS7_228,0.3,68,160,greedy_d_logdet,0,23,2026,,,,,seed_23
neighbor_average,8.337477936921298,13.163838267634524,0.2608342077063544,PeMS7_228,0.3,68,160,greedy_d_logdet,0,23,2026,,,,,seed_23
gsp,3.3689029144369176,5.865759794068959,0.0911071085109163,PeMS7_228,0.3,68,160,greedy_d_logdet,0,23,2026,,15.213172902949378,70.30414979246338,664.4573585983611,seed_23
gls_map,3.48632512069113,5.841225426072218,0.0902558983210768,PeMS7_228,0.3,68,160,greedy_d_logdet,0,23,2026,,221.18988663394367,1372.1031620437095,169.68998343984805,seed_23
historical_tod_mean,3.425185818142361,6.035757418503279,0.0959058822525736,PeMS7_228,0.3,68,160,swap_from_greedy_a_trace,0,23,2026,,,,,seed_23
neighbor_average,7.387940899884257,11.335346799226675,0.217129461047802,PeMS7_228,0.3,68,160,swap_from_greedy_a_trace,0,23,2026,,,,,seed_23
gsp,3.4296485815156257,5.927846363293228,0.0915697218696567,PeMS7_228,0.3,68,160,swap_from_greedy_a_trace,0,23,2026,,15.208035422500306,70.29318099455145,664.4965511363131,seed_23
gls_map,3.001140863383567,5.13413378360478,0.0762497613483948,PeMS7_228,0.3,68,160,swap_from_greedy_a_trace,0,23,2026,,203.91211774290431,595.4459680401798,165.07900466513112,seed_23
historical_tod_mean,3.3949937608506944,5.993397548785549,0.0952108245126894,PeMS7_228,0.3,68,160,swap_from_scenario_average,0,23,2026,,,,,seed_23
neighbor_average,7.411733579282408,11.502201508928058,0.2189069804110185,PeMS7_228,0.3,68,160,swap_from_scenario_average,0,23,2026,,,,,seed_23
gsp,3.415375490077217,5.8908843521582765,0.0912134949286899,PeMS7_228,0.3,68,160,swap_from_scenario_average,0,23,2026,,15.207489353165908,70.28429320179498,664.4972073709973,seed_23
gls_map,3.003836851335427,5.098536751276379,0.0766202589335667,PeMS7_228,0.3,68,160,swap_from_scenario_average,0,23,2026,,204.64552460820977,632.751134073282,165.05514684552796,seed_23
historical_tod_mean,3.3428030056423608,5.918922316797183,0.0923764907843333,PeMS7_228,0.3,68,160,swap_from_scenario_cvar,0,23,2026,,,,,seed_23
neighbor_average,7.374544270833334,11.28336457645163,0.2090870478257629,PeMS7_228,0.3,68,160,swap_from_scenario_cvar,0,23,2026,,,,,seed_23
gsp,3.3454431591997644,5.813836705329181,0.0883208800065802,PeMS7_228,0.3,68,160,swap_from_scenario_cvar,0,23,2026,,15.211789017217528,70.26447586864839,664.4586296637991,seed_23
gls_map,2.9737784953488395,5.044525915064292,0.0738012151423953,PeMS7_228,0.3,68,160,swap_from_scenario_cvar,0,23,2026,,205.66449938421945,665.1240332218459,165.22047856512864,seed_23
historical_tod_mean,3.3817969835069444,5.977266667122677,0.0933024689820491,PeMS7_228,0.3,68,160,swap_from_best_random_trace,120,23,2026,,,,,seed_23
neighbor_average,7.273714192708332,11.189670117541882,0.2061270614802471,PeMS7_228,0.3,68,160,swap_from_best_random_trace,120,23,2026,,,,,seed_23
gsp,3.4153162716058825,5.891961210029646,0.0895605868780745,PeMS7_228,0.3,68,160,swap_from_best_random_trace,120,23,2026,,15.20627879131455,70.28304399362476,664.5071080705878,seed_23
gls_map,2.9645129126943743,5.058100145083781,0.0742179799904221,PeMS7_228,0.3,68,160,swap_from_best_random_trace,120,23,2026,,207.46705264675285,580.2761170292132,163.2721779949488,seed_23
historical_tod_mean,3.3870498046874995,6.043350414826397,0.0942496408093372,PeMS7_228,0.3,68,160,multistart_swap_by_validation,157,23,2026,2.994926524096116,,,,seed_23
neighbor_average,7.439912109375,11.378615315128627,0.2113181887464793,PeMS7_228,0.3,68,160,multistart_swap_by_validation,157,23,2026,2.994926524096116,,,,seed_23
gsp,3.402115379005865,5.948755264843567,0.0903425511086338,PeMS7_228,0.3,68,160,multistart_swap_by_validation,157,23,2026,2.994926524096116,15.21026944126373,70.28846149989462,664.4741055483256,seed_23
gls_map,2.992514216758696,5.181149100758512,0.0759955668703133,PeMS7_228,0.3,68,160,multistart_swap_by_validation,157,23,2026,2.994926524096116,211.1049107920668,549.309812652878,162.0742612048671,seed_23
historical_tod_mean,4.006919842479675,6.818881865498303,0.0841560761454529,PeMS7_228,0.1,23,205,random,0,24,2026,,,,,seed_24
neighbor_average,7.54003613369467,11.945611806414073,0.172248194501544,PeMS7_228,0.1,23,205,random,0,24,2026,,,,,seed_24
gsp,3.704125653575556,6.283748239176998,0.0826664532297909,PeMS7_228,0.1,23,205,random,0,24,2026,,19.21600744743309,161.6633347321904,661.254288376412,seed_24
gls_map,3.5287393078051723,6.023403521472898,0.0813416697156316,PeMS7_228,0.1,23,205,random,0,24,2026,,375.5299336652696,1914.511659749194,110.97814934866427,seed_24
historical_tod_mean,3.999820418360433,6.850395632479787,0.0841709769062074,PeMS7_228,0.1,23,205,random,1,24,2026,,,,,seed_24
neighbor_average,6.966367716802167,10.89988483748409,0.1685864107921941,PeMS7_228,0.1,23,205,random,1,24,2026,,,,,seed_24
gsp,3.7027518517988143,6.286940689625854,0.0816530790888384,PeMS7_228,0.1,23,205,random,1,24,2026,,19.21482007855433,161.64249249149069,661.2410696051451,seed_24
gls_map,3.548499113157557,5.993171066196302,0.0789454969631735,PeMS7_228,0.1,23,205,random,1,24,2026,,373.8183999909644,2068.7317026490414,110.38348396775208,seed_24
historical_tod_mean,4.082581766598916,6.946681436490166,0.0858774129436161,PeMS7_228,0.1,23,205,random,2,24,2026,,,,,seed_24
neighbor_average,6.836224311201445,10.370029902756114,0.1570104323431217,PeMS7_228,0.1,23,205,random,2,24,2026,,,,,seed_24
gsp,3.686957593147271,6.372006727171556,0.0817072533067637,PeMS7_228,0.1,23,205,random,2,24,2026,,19.219616447338723,157.1805255092368,661.3412588891111,seed_24
gls_map,3.557787357123358,6.096173086073946,0.0806416651193336,PeMS7_228,0.1,23,205,random,2,24,2026,,377.71266470216506,1880.1585878111132,109.81669322176585,seed_24
historical_tod_mean,4.052075414972899,6.964332633383686,0.0852662738007766,PeMS7_228,0.1,23,205,random,3,24,2026,,,,,seed_24
neighbor_average,6.915325767841011,10.654732715120234,0.1649848844012377,PeMS7_228,0.1,23,205,random,3,24,2026,,,,,seed_24
gsp,3.6798054610548183,6.402254137386891,0.0810409949654377,PeMS7_228,0.1,23,205,random,3,24,2026,,19.21494150776166,161.72565376551506,661.2497596282138,seed_24
gls_map,3.549506056563251,6.1375261983964045,0.0806066623492821,PeMS7_228,0.1,23,205,random,3,24,2026,,381.40049167147447,2015.666825452353,111.14133043017978,seed_24
historical_tod_mean,3.9541532435636855,6.715931451296326,0.0839217140897602,PeMS7_228,0.1,23,205,random,4,24,2026,,,,,seed_24
