method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,robustness_family,robustness_condition,failure_rate,noise_scale,missing_rate,missing_block_steps,split_mode,cost_proxy,cost_budget,layout_sensor_cost,cost_feasible,selected_sensor_count,active_sensor_count,dropped_sensor_count,posterior_trace,condition_number,information_logdet
neighbor_average,2.568130081300812,3.228272797867703,0.0379693733633994,PeMS7_228,0.1,23,205,swap_from_best_random_trace,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
gsp,1.0990385158743163,1.944282962616968,0.016067706418062,PeMS7_228,0.1,23,205,swap_from_best_random_trace,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,19.21542015058402,161.83652274877997,661.2534072494333
gls_map,1.0983953906009014,1.9405589133108525,0.0160619821185256,PeMS7_228,0.1,23,205,swap_from_best_random_trace,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,330.93035183949416,1268.803577580661,114.04154623633386
historical_tod_mean,1.0839024390243903,1.9762608972871816,0.0157881718564828,PeMS7_228,0.1,23,205,multistart_swap_by_validation,0,25,2051,1.735729554714064,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
neighbor_average,2.568130081300812,3.228272797867703,0.0379693733633994,PeMS7_228,0.1,23,205,multistart_swap_by_validation,0,25,2051,1.735729554714064,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
gsp,1.0990385158743163,1.944282962616968,0.016067706418062,PeMS7_228,0.1,23,205,multistart_swap_by_validation,0,25,2051,1.735729554714064,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,19.21542015058402,161.83652274877997,661.2534072494333
gls_map,1.0983953906009014,1.9405589133108525,0.0160619821185256,PeMS7_228,0.1,23,205,multistart_swap_by_validation,0,25,2051,1.735729554714064,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,330.93035183949416,1268.803577580661,114.04154623633386
historical_tod_mean,0.9358902439024388,1.742027265545069,0.0137060082287513,PeMS7_228,0.1,23,205,rcss_selected,0,25,2051,1.6336252430743143,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
neighbor_average,3.0032520325203245,3.699378106382712,0.0451823554523522,PeMS7_228,0.1,23,205,rcss_selected,0,25,2051,1.6336252430743143,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
gsp,1.1594095903498602,1.7611076994388144,0.0171466144334825,PeMS7_228,0.1,23,205,rcss_selected,0,25,2051,1.6336252430743143,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,19.21765752705653,160.1344762392064,661.2674363154435
